id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity
1jzDzZWeSDBg5fhNc3tczV,Paranoid,0.429,0.631,4,-11.514,0,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,audio_features,spotify:track:1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/tracks/1jzDzZWeSDBg5fhNc3tczV,https://api.spotify.com/v1/audio-analysis/1jzDzZWeSDBg5fhNc3tczV,168440,4,21
0VeoSHlgashtg5JYPJjl15,Stronger,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,audio_features,spotify:track:0VeoSHlgashtg5JYPJjl15,https://api.spotify.com/v1/tracks/0VeoSHlgashtg5JYPJjl15,https://api.spotify.com/v1/audio-analysis/0VeoSHlgashtg5JYPJjl15,190987,3,55
5OhxHYkob2Y1S0h502LC7e,Mr Saxobeat - Radio Edit,0.734,0.92,11,-4.44,0,0.0523,0.0228,0.000167,0.14,0.786,127.017,audio_features,spotify:track:5OhxHYkob2Y1S0h502LC7e,https://api.spotify.com/v1/tracks/5OhxHYkob2Y1S0h502LC7e,https://api.spotify.com/v1/audio-analysis/5OhxHYkob2Y1S0h502LC7e,194387,4,23
4yBiZFLXn0n9AUJ5sWO88k,Wonderwall,0.402,0.845,2,-6.459,1,0.0319,0.000676,0.0,0.158,0.686,174.727,audio_features,spotify:track:4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/tracks/4yBiZFLXn0n9AUJ5sWO88k,https://api.spotify.com/v1/audio-analysis/4yBiZFLXn0n9AUJ5sWO88k,258717,4,61
0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,0.551,0.914,0,-4.063,0,0.0465,0.0263,1.35e-05,0.347,0.543,119.994,audio_features,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/tracks/0v1XpBHnsbkCn7iJ9Ucr1l,https://api.spotify.com/v1/audio-analysis/0v1XpBHnsbkCn7iJ9Ucr1l,224493,4,79
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,83
1Ntj0hZfncXCQ5hij7igIE,Demons,0.5,0.71,3,-3.015,1,0.0339,0.19,0.00025,0.329,0.419,89.929,audio_features,spotify:track:1Ntj0hZfncXCQ5hij7igIE,https://api.spotify.com/v1/tracks/1Ntj0hZfncXCQ5hij7igIE,https://api.spotify.com/v1/audio-analysis/1Ntj0hZfncXCQ5hij7igIE,175200,4,66
2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),0.563,0.902,1,-4.586,0,0.404,0.0545,0.0,0.0524,0.557,172.004,audio_features,spotify:track:2OQJKTtrH482waGFmOfJni,https://api.spotify.com/v1/tracks/2OQJKTtrH482waGFmOfJni,https://api.spotify.com/v1/audio-analysis/2OQJKTtrH482waGFmOfJni,227907,4,67
07q0QVgO56EorrSGHC48y3,I Was Made For Lovin' You,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4,81
4uGY9CqDtGtaTTLg1cgsWD,Machine,0.638,0.677,4,-5.28,1,0.0424,0.00157,0.00683,0.121,0.585,81.045,audio_features,spotify:track:4uGY9CqDtGtaTTLg1cgsWD,https://api.spotify.com/v1/tracks/4uGY9CqDtGtaTTLg1cgsWD,https://api.spotify.com/v1/audio-analysis/4uGY9CqDtGtaTTLg1cgsWD,181880,4,62
