id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity
2t8yVaLvJ0RenpXUIAC52d,a lot,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,audio_features,spotify:track:2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,288624,4,76
3TO7bbrUKrOSPGRTB5MeCz,Time,0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,audio_features,spotify:track:3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/tracks/3TO7bbrUKrOSPGRTB5MeCz,https://api.spotify.com/v1/audio-analysis/3TO7bbrUKrOSPGRTB5MeCz,413947,4,68
4LLqqvlsks9SQ3exoqhk4h,Down With Me,0.863,0.659,1,-6.445,1,0.0617,0.393,9.63e-05,0.0899,0.271,132.002,audio_features,spotify:track:4LLqqvlsks9SQ3exoqhk4h,https://api.spotify.com/v1/tracks/4LLqqvlsks9SQ3exoqhk4h,https://api.spotify.com/v1/audio-analysis/4LLqqvlsks9SQ3exoqhk4h,191849,4,64
6LiGZSKs1fM0XTb2S7HjxY,Woops,0.768,0.99,7,-7.593,1,0.0585,0.451,0.823,0.0811,0.296,153.874,audio_features,spotify:track:6LiGZSKs1fM0XTb2S7HjxY,https://api.spotify.com/v1/tracks/6LiGZSKs1fM0XTb2S7HjxY,https://api.spotify.com/v1/audio-analysis/6LiGZSKs1fM0XTb2S7HjxY,256823,4,53
6ls5ulRydoPE7oWGPGBqFA,Lonely,0.633,0.529,5,-7.85,0,0.0339,0.307,0.0,0.342,0.578,90.08,audio_features,spotify:track:6ls5ulRydoPE7oWGPGBqFA,https://api.spotify.com/v1/tracks/6ls5ulRydoPE7oWGPGBqFA,https://api.spotify.com/v1/audio-analysis/6ls5ulRydoPE7oWGPGBqFA,235067,4,66
73OIUNKRi2y24Cu9cOLrzM,On the Run,0.389,0.563,9,-21.191,1,0.0622,0.65,0.903,0.104,0.134,165.393,audio_features,spotify:track:73OIUNKRi2y24Cu9cOLrzM,https://api.spotify.com/v1/tracks/73OIUNKRi2y24Cu9cOLrzM,https://api.spotify.com/v1/audio-analysis/73OIUNKRi2y24Cu9cOLrzM,225385,4,58
1OzDyg6a1lsukiBwArG7zI,Para Empezar,0.624,0.352,0,-8.286,1,0.0296,0.754,2.18e-06,0.0907,0.226,135.992,audio_features,spotify:track:1OzDyg6a1lsukiBwArG7zI,https://api.spotify.com/v1/tracks/1OzDyg6a1lsukiBwArG7zI,https://api.spotify.com/v1/audio-analysis/1OzDyg6a1lsukiBwArG7zI,258733,4,58
2aPTvyE09vUCRwVvj0I8WK,Sundress,0.721,0.707,6,-6.364,1,0.0595,0.181,3.68e-06,0.143,0.743,125.005,audio_features,spotify:track:2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/tracks/2aPTvyE09vUCRwVvj0I8WK,https://api.spotify.com/v1/audio-analysis/2aPTvyE09vUCRwVvj0I8WK,158206,4,81
05uGBKRCuePsf43Hfm0JwX,Brain Damage,0.324,0.265,2,-13.398,1,0.0302,0.0732,0.341,0.366,0.208,133.568,audio_features,spotify:track:05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/tracks/05uGBKRCuePsf43Hfm0JwX,https://api.spotify.com/v1/audio-analysis/05uGBKRCuePsf43Hfm0JwX,226667,4,63
0vFOzaXqZHahrZp6enQwQb,Money,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,audio_features,spotify:track:0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/tracks/0vFOzaXqZHahrZp6enQwQb,https://api.spotify.com/v1/audio-analysis/0vFOzaXqZHahrZp6enQwQb,382834,1,68
1J5XEPamp7iQaCU0aFuMnd,Long Cool Woman (In a Black Dress) - 1999 Remaster,0.757,0.868,9,-9.326,1,0.062,0.411,0.00221,0.355,0.815,138.918,audio_features,spotify:track:1J5XEPamp7iQaCU0aFuMnd,https://api.spotify.com/v1/tracks/1J5XEPamp7iQaCU0aFuMnd,https://api.spotify.com/v1/audio-analysis/1J5XEPamp7iQaCU0aFuMnd,199200,4,75
1TKTiKp3zbNgrBH2IwSwIx,Us and Them,0.357,0.302,2,-14.526,1,0.0303,0.862,0.559,0.634,0.135,72.518,audio_features,spotify:track:1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/tracks/1TKTiKp3zbNgrBH2IwSwIx,https://api.spotify.com/v1/audio-analysis/1TKTiKp3zbNgrBH2IwSwIx,469224,4,63
1yN7ljnKqrWTW3g9tdN2it,VETE YA,0.537,0.595,4,-9.503,0,0.109,0.112,0.0,0.113,0.115,104.029,audio_features,spotify:track:1yN7ljnKqrWTW3g9tdN2it,https://api.spotify.com/v1/tracks/1yN7ljnKqrWTW3g9tdN2it,https://api.spotify.com/v1/audio-analysis/1yN7ljnKqrWTW3g9tdN2it,230488,4,68
3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,audio_features,spotify:track:3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/tracks/3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/audio-analysis/3GaGWoU1KfVqgl7vnRHP55,153960,4,70
5ZSIExfQuVv69tw5Qw3yDl,break da law,0.904,0.575,1,-7.823,1,0.346,0.0493,0.0,0.256,0.359,141.037,audio_features,spotify:track:5ZSIExfQuVv69tw5Qw3yDl,https://api.spotify.com/v1/tracks/5ZSIExfQuVv69tw5Qw3yDl,https://api.spotify.com/v1/audio-analysis/5ZSIExfQuVv69tw5Qw3yDl,177748,4,51
5n0CTysih20NYdT2S0Wpe8,Trouble,0.47,0.623,0,-5.655,1,0.0302,0.392,0.000439,0.0992,0.298,77.861,audio_features,spotify:track:5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/tracks/5n0CTysih20NYdT2S0Wpe8,https://api.spotify.com/v1/audio-analysis/5n0CTysih20NYdT2S0Wpe8,225973,4,69
6FBPOJLxUZEair6x4kLDhf,Any Colour You Like,0.277,0.672,0,-12.582,1,0.0901,0.197,0.936,0.423,0.505,150.587,audio_features,spotify:track:6FBPOJLxUZEair6x4kLDhf,https://api.spotify.com/v1/tracks/6FBPOJLxUZEair6x4kLDhf,https://api.spotify.com/v1/audio-analysis/6FBPOJLxUZEair6x4kLDhf,206429,4,58
76Ynh0TrBw53Rx0cL24QED,Zzzzzzzz...,0.602,0.209,4,-17.382,1,0.402,0.82,0.0,0.346,0.366,144.786,audio_features,spotify:track:76Ynh0TrBw53Rx0cL24QED,https://api.spotify.com/v1/tracks/76Ynh0TrBw53Rx0cL24QED,https://api.spotify.com/v1/audio-analysis/76Ynh0TrBw53Rx0cL24QED,238345,3,0
7a66e0TSXh1fKpSCLDQvUa,JPN,0.583,0.744,6,-5.539,0,0.0762,0.194,0.00242,0.454,0.292,154.026,audio_features,spotify:track:7a66e0TSXh1fKpSCLDQvUa,https://api.spotify.com/v1/tracks/7a66e0TSXh1fKpSCLDQvUa,https://api.spotify.com/v1/audio-analysis/7a66e0TSXh1fKpSCLDQvUa,286760,4,63
6KOnLTb1xLfKDAjMC43I76,Giza,0.698,0.891,5,-5.003,0,0.0341,0.0942,0.0,0.133,0.696,124.054,audio_features,spotify:track:6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/tracks/6KOnLTb1xLfKDAjMC43I76,https://api.spotify.com/v1/audio-analysis/6KOnLTb1xLfKDAjMC43I76,177581,3,83
5uVKEewXVjW1vn30Gaul3i,Vayas Donde Vayas,0.853,0.575,2,-7.275,1,0.263,0.121,0.0,0.101,0.179,90.03,audio_features,spotify:track:5uVKEewXVjW1vn30Gaul3i,https://api.spotify.com/v1/tracks/5uVKEewXVjW1vn30Gaul3i,https://api.spotify.com/v1/audio-analysis/5uVKEewXVjW1vn30Gaul3i,208014,4,52
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,audio_features,spotify:track:68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr,https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr,292799,4,84
2Cc10ghvGOGKBOFYi7pMhN,Te Fuistes,0.73,0.754,11,-4.442,0,0.122,0.33,0.0,0.101,0.817,171.84,audio_features,spotify:track:2Cc10ghvGOGKBOFYi7pMhN,https://api.spotify.com/v1/tracks/2Cc10ghvGOGKBOFYi7pMhN,https://api.spotify.com/v1/audio-analysis/2Cc10ghvGOGKBOFYi7pMhN,262320,4,51
775hCSePn3GW4h9nZ636kq,GAVILÁN II,0.734,0.842,11,-4.754,0,0.0607,0.346,4.67e-05,0.358,0.732,143.064,audio_features,spotify:track:775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/tracks/775hCSePn3GW4h9nZ636kq,https://api.spotify.com/v1/audio-analysis/775hCSePn3GW4h9nZ636kq,225480,3,76
